geneID M6_C M6_C M6_C M6_F M6_F M6_F
Dgal_TRINITY.DN18486.c0.g1.i1 0 4 2 2 4 0
Dgal_TRINITY.DN18488.c0.g1.i1 12 20 6 16 8 6
Dgal_TRINITY.DN18489.c0.g1.i1 4 6 2 8 16 10
Dgal_TRINITY.DN1848.c0.g2.i1 2226 2372 2222 2364 2334 2758
Dgal_TRINITY.DN18490.c0.g1.i1 4 2 0 4 2 2
Dgal_TRINITY.DN18491.c0.g1.i1 10 6 4 10 12 6
Dgal_TRINITY.DN18492.c0.g1.i1 0 0 0 0 0 0
Dgal_TRINITY.DN18493.c0.g1.i1 2 2 0 0 0 4
Dgal_TRINITY.DN18494.c0.g1.i1 2 2 2 4 0 0
Dgal_TRINITY.DN18495.c0.g1.i1 0 0 0 4 0 0
Dgal_TRINITY.DN18496.c0.g1.i1 0 4 2 2 0 2
Dgal_TRINITY.DN18497.c0.g1.i1 0 0 0 6 4 0
Dgal_TRINITY.DN18498.c0.g1.i1 2 0 2 4 6 4
Dgal_TRINITY.DN18499.c0.g1.i1 2 4 0 2 0 2
Dgal_TRINITY.DN1849.c0.g1.i1 4 0 4 0 0 4
Dgal_TRINITY.DN1849.c1.g1.i1 4 2 0 2 4 0
Dgal_TRINITY.DN184.c0.g1.i1 0 2 0 2 0 0
Dgal_TRINITY.DN18500.c0.g1.i1 142 150 108 126 138 178
Dgal_TRINITY.DN18501.c0.g1.i1 30 6 6 4 18 16
Dgal_TRINITY.DN18502.c0.g1.i1 0 0 0 0 0 0
Dgal_TRINITY.DN18503.c0.g1.i1 4 14 4 6 10 14
Dgal_TRINITY.DN18504.c0.g1.i1 6 2 6 6 0 2
Dgal_TRINITY.DN18505.c0.g1.i1 4 8 14 4 4 6
Dgal_TRINITY.DN18506.c0.g1.i1 4 14 12 20 8 22
Dgal_TRINITY.DN18507.c0.g1.i1 24 28 34 28 44 26
Dgal_TRINITY.DN18508.c0.g1.i1 0 12 8 14 4 4
Dgal_TRINITY.DN18509.c0.g1.i1 24 10 16 28 16 26
Dgal_TRINITY.DN1850.c0.g1.i1 16 8 10 10 24 18
Dgal_TRINITY.DN18510.c0.g1.i1 0 0 0 0 2 0
Dgal_TRINITY.DN18511.c0.g1.i1 4 0 4 0 2 2
Dgal_TRINITY.DN18512.c0.g1.i1 4 14 4 10 12 22
Dgal_TRINITY.DN18513.c0.g1.i1 8 4 4 2 4 6
Dgal_TRINITY.DN18514.c0.g1.i1 0 0 2 0 2 0
Dgal_TRINITY.DN18515.c0.g1.i1 0 0 0 0 2 0
Dgal_TRINITY.DN18515.c0.g2.i1 6 0 4 4 2 16
Dgal_TRINITY.DN18517.c0.g1.i1 10 4 10 8 12 4
Dgal_TRINITY.DN18518.c0.g1.i1 6 0 6 2 0 0
Dgal_TRINITY.DN18519.c0.g1.i1 18 4 22 14 8 28
Dgal_TRINITY.DN1851.c0.g2.i1 20 14 16 22 20 24
Dgal_TRINITY.DN18520.c0.g1.i1 0 0 0 0 0 0
Dgal_TRINITY.DN18521.c0.g1.i1 30 58 60 32 18 38
Dgal_TRINITY.DN18522.c0.g1.i1 32 12 8 18 16 16
Dgal_TRINITY.DN18523.c0.g1.i1 2 0 0 2 2 0
Dgal_TRINITY.DN18524.c0.g1.i1 0 0 0 0 0 0
Dgal_TRINITY.DN18526.c0.g1.i1 0 0 0 4 2 0
Dgal_TRINITY.DN18527.c0.g1.i1 0 0 0 0 0 0
Dgal_TRINITY.DN18528.c0.g1.i1 0 0 0 0 0 0
Dgal_TRINITY.DN18529.c0.g1.i1 12 10 18 18 12 34
Dgal_TRINITY.DN1852.c0.g1.i1 44 30 18 18 20 38
Dgal_TRINITY.DN18530.c0.g1.i1 2 0 2 8 6 2
Dgal_TRINITY.DN18531.c0.g1.i1 0 0 0 0 0 0
Dgal_TRINITY.DN18532.c0.g1.i1 0 0 0 0 8 2
Dgal_TRINITY.DN18533.c0.g1.i1 0 0 2 0 0 0
Dgal_TRINITY.DN18534.c0.g1.i1 22 24 18 24 34 16
Dgal_TRINITY.DN18535.c0.g1.i1 0 0 0 0 0 0
Dgal_TRINITY.DN18536.c0.g1.i1 0 4 8 10 6 20
Dgal_TRINITY.DN18537.c0.g1.i1 0 2 2 4 4 0
Dgal_TRINITY.DN18538.c0.g1.i1 0 2 2 2 0 4
Dgal_TRINITY.DN18538.c1.g1.i1 0 4 6 8 2 8
Dgal_TRINITY.DN18539.c0.g1.i1 4 0 2 0 2 6
Dgal_TRINITY.DN1853.c0.g1.i1 10362 11640 11166 11076 10776 13970
Dgal_TRINITY.DN18540.c0.g1.i1 28 4 8 12 14 22
Dgal_TRINITY.DN18542.c0.g1.i1 0 0 0 0 2 0
Dgal_TRINITY.DN18543.c0.g1.i1 16 12 8 4 12 20
Dgal_TRINITY.DN18544.c0.g1.i1 6 2 0 0 6 14
Dgal_TRINITY.DN18545.c0.g1.i1 2 22 8 10 10 4
Dgal_TRINITY.DN18546.c0.g1.i1 0 0 0 4 2 0
Dgal_TRINITY.DN18548.c0.g1.i1 32 22 14 20 24 16
Dgal_TRINITY.DN18549.c0.g1.i1 0 0 0 2 2 0
Dgal_TRINITY.DN1854.c0.g1.i1 2 0 0 0 0 0
Dgal_TRINITY.DN18550.c0.g1.i1 2 0 0 0 8 2
Dgal_TRINITY.DN18551.c0.g1.i1 0 8 4 16 8 8
Dgal_TRINITY.DN18552.c0.g1.i1 0 4 10 14 4 2
Dgal_TRINITY.DN18553.c0.g1.i1 0 6 4 0 2 2
Dgal_TRINITY.DN18554.c0.g1.i1 0 2 0 0 0 0
Dgal_TRINITY.DN18555.c0.g1.i1 32 16 26 18 36 14
Dgal_TRINITY.DN18556.c0.g1.i1 0 0 2 2 4 4
Dgal_TRINITY.DN18557.c0.g1.i1 12 4 2 2 4 2
Dgal_TRINITY.DN18558.c0.g1.i1 18 20 32 22 28 14
Dgal_TRINITY.DN18559.c0.g1.i1 4 2 4 2 2 6
Dgal_TRINITY.DN1855.c0.g1.i1 6 0 0 2 0 0
Dgal_TRINITY.DN18560.c0.g1.i1 4 10 0 16 2 0
Dgal_TRINITY.DN18561.c0.g1.i1 0 2 0 2 2 0
Dgal_TRINITY.DN18562.c0.g1.i1 104 64 70 68 66 114
Dgal_TRINITY.DN18563.c0.g1.i1 26 32 34 16 44 32
Dgal_TRINITY.DN18564.c0.g1.i1 0 6 0 2 2 4
Dgal_TRINITY.DN18565.c0.g1.i1 0 0 0 8 0 6
Dgal_TRINITY.DN18566.c0.g1.i1 10 14 20 14 4 16
Dgal_TRINITY.DN18567.c0.g1.i1 4 6 0 0 4 2
Dgal_TRINITY.DN18568.c0.g1.i1 2 2 2 0 2 6
Dgal_TRINITY.DN18569.c0.g1.i1 2 0 8 6 4 0
Dgal_TRINITY.DN1856.c0.g1.i1 0 12 4 6 10 6
Dgal_TRINITY.DN18570.c0.g1.i1 2 6 4 6 2 0
Dgal_TRINITY.DN18571.c0.g1.i1 8 2 2 2 4 2
Dgal_TRINITY.DN18572.c0.g1.i1 6 8 4 0 2 12
Dgal_TRINITY.DN18573.c0.g1.i1 8 0 0 0 4 4
Dgal_TRINITY.DN18574.c0.g1.i1 40 42 38 52 34 36
Dgal_TRINITY.DN18575.c0.g1.i1 0 4 2 24 2 0
Dgal_TRINITY.DN18576.c0.g1.i1 10 14 4 8 16 2
Dgal_TRINITY.DN18577.c0.g1.i1 0 2 4 2 0 2
Dgal_TRINITY.DN18578.c0.g1.i1 0 2 4 2 2 4
Dgal_TRINITY.DN18579.c0.g1.i1 6 6 6 6 4 6
Dgal_TRINITY.DN1857.c0.g1.i1 24 36 24 34 60 58
Dgal_TRINITY.DN18580.c0.g1.i1 0 2 0 0 0 2
Dgal_TRINITY.DN18581.c0.g1.i1 4 4 8 6 12 4
Dgal_TRINITY.DN18582.c0.g1.i1 8 20 34 16 26 6
Dgal_TRINITY.DN18583.c0.g1.i1 0 0 0 0 0 0
Dgal_TRINITY.DN18584.c0.g1.i1 10 18 12 24 16 22
Dgal_TRINITY.DN18585.c0.g1.i1 6 8 14 2 8 4
Dgal_TRINITY.DN18586.c0.g1.i1 0 0 0 0 0 0
Dgal_TRINITY.DN18587.c0.g1.i1 8 10 16 8 8 8
Dgal_TRINITY.DN18588.c0.g1.i1 6 2 4 4 4 2
Dgal_TRINITY.DN18589.c0.g1.i1 0 0 0 4 2 2
Dgal_TRINITY.DN1858.c0.g1.i1 8 8 4 4 2 6
Dgal_TRINITY.DN18590.c0.g1.i1 0 6 0 6 0 0
Dgal_TRINITY.DN18591.c0.g1.i1 4 16 14 6 8 10
Dgal_TRINITY.DN18592.c0.g1.i1 0 0 0 0 2 0
Dgal_TRINITY.DN18593.c0.g1.i1 6 4 18 10 16 2
Dgal_TRINITY.DN18594.c0.g1.i1 10 6 4 4 0 4
Dgal_TRINITY.DN18595.c0.g1.i1 6 0 6 4 2 2
Dgal_TRINITY.DN18596.c0.g1.i1 4 0 0 2 0 0
Dgal_TRINITY.DN18597.c0.g1.i1 2 0 0 0 4 4
Dgal_TRINITY.DN18598.c0.g1.i1 2 0 0 2 2 2
Dgal_TRINITY.DN18599.c0.g1.i1 4 4 4 0 2 0
Dgal_TRINITY.DN1859.c0.g1.i1 4 6 8 6 8 10
Dgal_TRINITY.DN185.c0.g1.i1 6 6 16 14 2 12
Dgal_TRINITY.DN18600.c0.g1.i1 8 8 10 16 10 10
Dgal_TRINITY.DN18601.c0.g1.i1 4 4 0 4 0 8
Dgal_TRINITY.DN18602.c0.g1.i1 2 2 0 2 4 2
Dgal_TRINITY.DN18603.c0.g1.i1 4 0 2 0 0 0
Dgal_TRINITY.DN18604.c0.g1.i1 28 30 38 36 44 42
Dgal_TRINITY.DN18605.c0.g1.i1 2 0 0 0 4 2
Dgal_TRINITY.DN18606.c0.g2.i1 18 24 34 32 26 18
Dgal_TRINITY.DN18607.c0.g1.i1 0 0 2 2 4 0
Dgal_TRINITY.DN18608.c0.g1.i1 2 0 2 0 2 0
Dgal_TRINITY.DN18609.c0.g1.i1 2 0 0 2 2 0
Dgal_TRINITY.DN1860.c0.g1.i2 30 38 26 26 22 14
Dgal_TRINITY.DN18610.c0.g1.i1 6 2 2 6 8 6
Dgal_TRINITY.DN18611.c0.g1.i1 18 26 10 24 10 26
Dgal_TRINITY.DN18612.c0.g1.i1 2 4 2 4 2 0
Dgal_TRINITY.DN18613.c0.g1.i1 2 2 0 4 2 2
Dgal_TRINITY.DN18614.c0.g1.i1 0 0 0 0 0 0
Dgal_TRINITY.DN18614.c0.g2.i1 0 0 2 0 2 0
Dgal_TRINITY.DN18615.c0.g1.i1 0 0 2 0 0 0
Dgal_TRINITY.DN18616.c0.g1.i1 4 6 2 8 2 8
Dgal_TRINITY.DN18617.c0.g1.i1 4 4 2 2 6 0
Dgal_TRINITY.DN18618.c0.g1.i1 6 2 6 12 2 2
Dgal_TRINITY.DN18619.c0.g1.i1 2 2 12 4 4 6
Dgal_TRINITY.DN1861.c0.g1.i1 0 0 0 0 0 0
Dgal_TRINITY.DN18620.c0.g1.i1 10 2 4 4 8 8
Dgal_TRINITY.DN18621.c0.g1.i1 0 0 0 2 4 0
Dgal_TRINITY.DN18621.c1.g1.i1 0 2 2 4 0 4
Dgal_TRINITY.DN18622.c0.g1.i1 14 10 12 10 14 10
Dgal_TRINITY.DN18623.c0.g1.i1 2 6 0 0 6 2
Dgal_TRINITY.DN18624.c0.g1.i1 4 12 8 10 10 2
Dgal_TRINITY.DN18625.c0.g1.i1 2 0 8 6 8 6
Dgal_TRINITY.DN18626.c0.g1.i1 0 0 0 6 0 4
Dgal_TRINITY.DN18627.c0.g1.i1 30 26 14 8 30 26
Dgal_TRINITY.DN18628.c0.g1.i1 82 48 92 56 74 78
Dgal_TRINITY.DN18629.c0.g1.i1 10 14 10 14 2 4
Dgal_TRINITY.DN1862.c0.g1.i1 12 10 0 8 8 2
Dgal_TRINITY.DN1862.c0.g2.i1 0 2 0 0 4 0
Dgal_TRINITY.DN18630.c0.g1.i1 4 6 10 8 14 10
Dgal_TRINITY.DN18631.c0.g1.i1 2 2 2 12 4 6
Dgal_TRINITY.DN18632.c0.g1.i1 4 0 0 0 0 0
Dgal_TRINITY.DN18633.c0.g1.i1 6 6 4 4 10 20
Dgal_TRINITY.DN18634.c0.g1.i1 0 2 0 2 2 2
Dgal_TRINITY.DN18635.c0.g1.i1 0 0 6 6 4 0
Dgal_TRINITY.DN18636.c0.g1.i1 0 0 2 2 2 2
Dgal_TRINITY.DN18637.c0.g1.i1 0 0 0 0 0 0
Dgal_TRINITY.DN18638.c0.g1.i1 34 20 28 54 22 48
Dgal_TRINITY.DN18639.c0.g1.i1 14 4 4 4 0 8
Dgal_TRINITY.DN1863.c0.g1.i1 8 8 12 4 8 12
Dgal_TRINITY.DN18640.c0.g1.i1 0 0 0 0 0 0
Dgal_TRINITY.DN18641.c0.g1.i1 4 6 6 10 2 4
Dgal_TRINITY.DN18642.c0.g1.i1 2 0 2 2 0 4
Dgal_TRINITY.DN18643.c0.g1.i1 12 20 36 20 14 12
Dgal_TRINITY.DN18644.c0.g1.i1 8 0 6 2 2 0
Dgal_TRINITY.DN18645.c0.g1.i1 20 22 18 10 14 20
Dgal_TRINITY.DN18646.c0.g1.i1 4 0 2 4 8 16
Dgal_TRINITY.DN18647.c0.g1.i1 6 2 4 6 4 4
Dgal_TRINITY.DN18648.c0.g1.i1 0 0 2 4 4 2
Dgal_TRINITY.DN18649.c0.g1.i1 6 6 6 4 12 6
Dgal_TRINITY.DN18650.c0.g1.i1 8 2 0 4 2 0
Dgal_TRINITY.DN18651.c0.g1.i1 4 0 8 4 10 2
Dgal_TRINITY.DN18652.c0.g1.i1 10 0 2 6 2 2
Dgal_TRINITY.DN18653.c0.g1.i1 0 2 0 0 4 2
Dgal_TRINITY.DN18654.c0.g1.i1 2 0 2 6 2 2
Dgal_TRINITY.DN18655.c0.g1.i1 6 0 2 0 0 2
Dgal_TRINITY.DN18656.c0.g1.i1 2 2 2 4 4 4
Dgal_TRINITY.DN18658.c0.g1.i1 14 8 4 8 10 12
Dgal_TRINITY.DN18659.c0.g1.i1 32 54 38 28 24 58
Dgal_TRINITY.DN1865.c0.g1.i1 42 50 60 50 30 50
Dgal_TRINITY.DN18660.c0.g1.i1 12 22 10 10 12 4
Dgal_TRINITY.DN18661.c0.g1.i1 6 4 0 2 2 4
Dgal_TRINITY.DN18662.c0.g1.i1 4 2 16 4 10 10
Dgal_TRINITY.DN18663.c0.g1.i1 10 10 6 6 10 16
Dgal_TRINITY.DN18664.c0.g1.i1 4 14 4 6 18 0
Dgal_TRINITY.DN18665.c0.g1.i1 4 10 4 6 6 2
Dgal_TRINITY.DN18666.c0.g1.i1 0 2 0 2 4 4
Dgal_TRINITY.DN18667.c0.g1.i1 10 16 12 6 6 6
Dgal_TRINITY.DN18668.c0.g1.i1 10 12 6 6 10 8
Dgal_TRINITY.DN18669.c0.g1.i1 2 6 4 18 6 4
Dgal_TRINITY.DN1866.c0.g1.i1 4 2 0 4 0 0
Dgal_TRINITY.DN18670.c0.g1.i1 6 8 6 8 18 16
Dgal_TRINITY.DN18671.c0.g1.i1 2 0 0 0 2 0
Dgal_TRINITY.DN18672.c0.g1.i1 0 0 0 0 0 0
Dgal_TRINITY.DN18673.c0.g1.i1 40 22 50 36 40 58
Dgal_TRINITY.DN18674.c0.g1.i1 0 0 0 0 0 0
Dgal_TRINITY.DN18675.c0.g1.i1 10 12 16 10 28 18
Dgal_TRINITY.DN18676.c0.g1.i1 38 24 58 30 36 62
Dgal_TRINITY.DN18677.c0.g1.i1 2 0 2 0 2 2
Dgal_TRINITY.DN18678.c0.g1.i1 24 30 34 42 32 38
Dgal_TRINITY.DN18679.c0.g1.i1 2 8 4 2 10 8
Dgal_TRINITY.DN1867.c0.g1.i1 6094 6390 5844 6144 6434 7668
Dgal_TRINITY.DN18680.c0.g1.i1 2 2 0 4 4 0
Dgal_TRINITY.DN18681.c0.g1.i1 2 6 4 6 2 4
Dgal_TRINITY.DN18682.c0.g1.i1 2 0 2 2 0 6
Dgal_TRINITY.DN18683.c0.g1.i1 4 12 0 6 0 2
Dgal_TRINITY.DN18684.c0.g1.i1 0 0 0 0 0 0
Dgal_TRINITY.DN18685.c0.g1.i1 4 18 4 4 8 18
Dgal_TRINITY.DN18686.c0.g1.i1 0 0 0 0 0 0
Dgal_TRINITY.DN18687.c0.g1.i1 4 0 0 0 2 2
Dgal_TRINITY.DN18688.c0.g1.i1 8 12 14 14 30 10
Dgal_TRINITY.DN18689.c0.g1.i1 2 2 2 4 2 0
Dgal_TRINITY.DN18690.c0.g1.i1 20 20 10 4 12 10
Dgal_TRINITY.DN18691.c0.g1.i1 14 6 14 12 16 4
Dgal_TRINITY.DN18692.c0.g1.i1 0 0 0 2 2 0
Dgal_TRINITY.DN18693.c0.g1.i1 70 86 144 50 88 152
Dgal_TRINITY.DN18694.c0.g1.i1 4 2 0 6 4 0
Dgal_TRINITY.DN18695.c0.g1.i1 668 840 772 618 812 592
Dgal_TRINITY.DN18696.c0.g1.i1 0 2 0 0 2 0
Dgal_TRINITY.DN18697.c0.g1.i1 0 0 0 0 0 0
Dgal_TRINITY.DN18698.c0.g1.i1 4 0 0 2 0 0
Dgal_TRINITY.DN18699.c0.g1.i1 30 16 18 20 26 44
Dgal_TRINITY.DN1869.c0.g1.i1 0 0 0 0 0 0
Dgal_TRINITY.DN186.c0.g1.i1 0 0 0 0 0 0
Dgal_TRINITY.DN18700.c0.g1.i1 10 4 2 4 2 8
Dgal_TRINITY.DN18701.c0.g1.i1 44 40 22 34 24 28
Dgal_TRINITY.DN18702.c0.g1.i1 6 0 6 12 10 8
Dgal_TRINITY.DN18703.c0.g1.i1 2 0 6 0 6 0
Dgal_TRINITY.DN18704.c0.g1.i1 6 2 0 0 0 2
Dgal_TRINITY.DN18705.c0.g1.i1 2 0 4 4 6 2
Dgal_TRINITY.DN18706.c0.g1.i1 0 0 2 0 0 0
Dgal_TRINITY.DN18707.c0.g1.i1 14 38 8 14 30 30
Dgal_TRINITY.DN18708.c0.g1.i1 4 4 2 2 2 4
Dgal_TRINITY.DN18709.c0.g1.i1 2 0 2 0 0 2
Dgal_TRINITY.DN1870.c0.g1.i1 950 760 914 1036 1104 1280
Dgal_TRINITY.DN18710.c0.g1.i1 0 0 0 0 0 0
Dgal_TRINITY.DN18711.c0.g1.i1 8 6 2 4 2 4
Dgal_TRINITY.DN18712.c0.g1.i1 2 6 8 8 8 10
Dgal_TRINITY.DN18713.c0.g1.i1 52 28 52 58 50 60
Dgal_TRINITY.DN18714.c0.g1.i1 0 6 0 0 2 0
Dgal_TRINITY.DN18715.c0.g1.i1 4 2 4 0 0 2
Dgal_TRINITY.DN18716.c0.g1.i1 8 2 2 4 2 2
Dgal_TRINITY.DN18717.c0.g1.i1 0 2 0 2 2 4
Dgal_TRINITY.DN18718.c0.g1.i1 0 0 0 4 0 4
Dgal_TRINITY.DN18719.c0.g1.i1 4 4 4 4 4 6
Dgal_TRINITY.DN1871.c0.g1.i1 20 4 20 20 18 26
Dgal_TRINITY.DN18720.c0.g1.i1 4 4 16 2 8 12
Dgal_TRINITY.DN18721.c0.g1.i1 0 0 0 0 0 0
Dgal_TRINITY.DN18722.c0.g1.i1 0 0 0 6 0 0
Dgal_TRINITY.DN18723.c0.g1.i1 6 4 18 28 18 30
Dgal_TRINITY.DN18724.c0.g1.i1 12 16 10 8 2 6
Dgal_TRINITY.DN18725.c0.g1.i1 12 12 28 12 6 8
Dgal_TRINITY.DN18727.c0.g1.i1 8 2 4 4 4 0
Dgal_TRINITY.DN18728.c0.g1.i1 60 40 60 48 52 28
Dgal_TRINITY.DN18729.c0.g1.i1 4 0 0 6 6 2
Dgal_TRINITY.DN1872.c0.g1.i1 2268 3168 2804 3022 2604 3278
Dgal_TRINITY.DN1872.c0.g2.i1 5854 6786 6704 6660 6434 8928
Dgal_TRINITY.DN18730.c0.g1.i1 0 0 4 2 0 0
Dgal_TRINITY.DN18731.c0.g1.i1 6 4 4 10 2 8
Dgal_TRINITY.DN18732.c0.g1.i1 0 0 0 0 0 0
Dgal_TRINITY.DN18733.c0.g1.i1 12 12 2 4 14 18
Dgal_TRINITY.DN18734.c0.g1.i1 2 0 0 2 0 2
Dgal_TRINITY.DN18735.c0.g1.i1 2 0 0 2 2 6
Dgal_TRINITY.DN18736.c0.g1.i1 0 0 0 2 0 0
Dgal_TRINITY.DN18737.c0.g1.i1 18 8 24 6 18 30
Dgal_TRINITY.DN18738.c0.g1.i1 0 0 0 2 2 0
Dgal_TRINITY.DN18739.c0.g1.i1 24 34 22 8 32 10
Dgal_TRINITY.DN1873.c0.g1.i1 26 14 16 12 16 16
Dgal_TRINITY.DN18740.c0.g1.i1 6 2 6 6 6 4
Dgal_TRINITY.DN18741.c0.g1.i1 4 12 6 8 6 10
Dgal_TRINITY.DN18742.c0.g1.i1 8 18 2 10 6 18
Dgal_TRINITY.DN18744.c0.g1.i1 14 32 24 20 18 46
Dgal_TRINITY.DN18745.c0.g1.i1 8 4 10 2 4 6
Dgal_TRINITY.DN18746.c0.g1.i1 0 0 0 0 0 0
Dgal_TRINITY.DN18747.c0.g1.i1 0 0 0 4 2 0
Dgal_TRINITY.DN18748.c0.g1.i1 20 14 10 16 6 34
Dgal_TRINITY.DN18749.c0.g1.i1 4 2 4 2 2 0
Dgal_TRINITY.DN1874.c0.g1.i1 48 76 70 78 54 66
Dgal_TRINITY.DN18750.c0.g1.i1 0 0 0 0 6 0
Dgal_TRINITY.DN18751.c0.g1.i1 16 12 10 8 10 10
Dgal_TRINITY.DN18752.c0.g1.i1 20 20 2 14 12 24
Dgal_TRINITY.DN18753.c0.g1.i1 12 18 16 8 10 10
Dgal_TRINITY.DN18754.c0.g1.i1 2 2 2 2 4 0
Dgal_TRINITY.DN18755.c0.g1.i1 3894 3864 4052 3878 3992 4926
Dgal_TRINITY.DN18756.c0.g1.i1 446 458 534 458 524 506
Dgal_TRINITY.DN18757.c0.g1.i1 4 0 0 4 0 4
Dgal_TRINITY.DN18758.c0.g1.i1 40 0 4 6 12 8
Dgal_TRINITY.DN18759.c0.g1.i1 6 2 2 0 4 6
Dgal_TRINITY.DN1875.c0.g1.i1 6 0 0 8 0 0
Dgal_TRINITY.DN18760.c0.g1.i1 6 4 8 8 4 14
Dgal_TRINITY.DN18761.c0.g1.i1 0 2 0 0 2 2
Dgal_TRINITY.DN18762.c0.g1.i1 4 0 2 2 2 0
Dgal_TRINITY.DN18763.c0.g1.i1 16 14 22 30 14 22
Dgal_TRINITY.DN18764.c0.g1.i1 4 4 2 10 10 8
Dgal_TRINITY.DN18765.c0.g1.i1 6 0 2 2 4 2
Dgal_TRINITY.DN18766.c0.g1.i1 0 2 14 4 10 8
Dgal_TRINITY.DN18767.c0.g1.i1 0 0 0 2 0 2
Dgal_TRINITY.DN18768.c0.g1.i1 10 0 0 6 2 2
Dgal_TRINITY.DN18769.c0.g1.i1 12 30 24 22 40 20
Dgal_TRINITY.DN1876.c0.g1.i1 4 20 14 12 6 12
Dgal_TRINITY.DN18771.c0.g1.i1 12 10 22 6 2 4
Dgal_TRINITY.DN18772.c0.g1.i1 4 2 0 0 0 2
Dgal_TRINITY.DN18773.c0.g1.i1 6 6 2 10 6 6
Dgal_TRINITY.DN18774.c0.g1.i1 4 4 16 8 4 6
Dgal_TRINITY.DN18775.c0.g1.i1 36 34 32 30 34 32
Dgal_TRINITY.DN18776.c0.g1.i1 0 0 0 2 0 2
Dgal_TRINITY.DN18777.c0.g1.i1 6 6 16 12 6 12
Dgal_TRINITY.DN18778.c0.g1.i1 6 12 4 18 18 8
Dgal_TRINITY.DN18779.c0.g1.i1 20 6 8 6 2 14
Dgal_TRINITY.DN1877.c0.g1.i1 8 4 0 4 4 4
Dgal_TRINITY.DN18780.c0.g1.i1 6 0 2 4 4 0
Dgal_TRINITY.DN18781.c0.g1.i1 0 10 16 4 4 6
Dgal_TRINITY.DN18782.c0.g1.i1 14 18 24 22 12 20
Dgal_TRINITY.DN18783.c0.g1.i1 0 0 0 0 0 0
Dgal_TRINITY.DN18784.c0.g1.i1 14 10 12 10 10 26
Dgal_TRINITY.DN18785.c0.g1.i1 16 4 10 8 12 12
Dgal_TRINITY.DN18786.c0.g1.i1 10 8 4 4 2 2
Dgal_TRINITY.DN18787.c0.g1.i1 0 0 0 2 2 0
Dgal_TRINITY.DN18788.c0.g1.i1 6 0 8 10 16 14
Dgal_TRINITY.DN18789.c0.g1.i1 0 0 2 0 0 2
Dgal_TRINITY.DN1878.c0.g1.i1 2 2 2 2 4 0
Dgal_TRINITY.DN18790.c0.g1.i1 16 14 8 20 8 14
Dgal_TRINITY.DN18791.c0.g1.i1 4 0 0 0 4 2
Dgal_TRINITY.DN18792.c0.g1.i1 2 0 8 6 4 0
Dgal_TRINITY.DN18793.c0.g1.i1 8 18 2 12 4 6
Dgal_TRINITY.DN18794.c0.g1.i1 0 0 4 2 2 4
Dgal_TRINITY.DN18795.c0.g1.i1 8 0 2 0 6 6
Dgal_TRINITY.DN18796.c0.g1.i1 2 0 4 2 0 0
Dgal_TRINITY.DN18797.c0.g1.i1 6 8 10 0 2 6
Dgal_TRINITY.DN18798.c0.g1.i1 0 0 0 0 0 0
Dgal_TRINITY.DN18798.c0.g2.i1 0 0 0 0 0 0
Dgal_TRINITY.DN18799.c0.g1.i1 6 0 0 2 2 0
Dgal_TRINITY.DN1879.c0.g1.i1 3436 2900 3098 3210 3454 4118
Dgal_TRINITY.DN187.c0.g1.i1 2 0 4 4 0 2
Dgal_TRINITY.DN18800.c0.g1.i1 0 0 0 0 2 0
Dgal_TRINITY.DN18801.c0.g1.i1 0 4 0 10 0 0
Dgal_TRINITY.DN18802.c0.g1.i1 72 70 58 102 54 136
Dgal_TRINITY.DN18803.c0.g1.i1 0 0 0 2 2 0
Dgal_TRINITY.DN18804.c0.g1.i1 2 2 0 12 0 0
Dgal_TRINITY.DN18805.c0.g1.i1 0 0 4 2 2 2
Dgal_TRINITY.DN18806.c0.g1.i1 2 4 4 4 6 4
Dgal_TRINITY.DN18807.c0.g1.i1 0 4 12 0 8 0
Dgal_TRINITY.DN18808.c0.g1.i1 4 0 6 6 2 8
Dgal_TRINITY.DN18809.c0.g1.i1 2 2 2 2 0 0
Dgal_TRINITY.DN1880.c0.g2.i1 4 2 10 4 14 16
Dgal_TRINITY.DN18810.c0.g1.i1 0 16 14 20 2 10
Dgal_TRINITY.DN18811.c0.g1.i1 2 2 4 2 2 8
Dgal_TRINITY.DN18812.c0.g1.i1 16 10 8 18 22 4
Dgal_TRINITY.DN18813.c0.g1.i1 4 10 2 4 12 6
Dgal_TRINITY.DN18814.c0.g1.i1 0 0 0 0 0 0
Dgal_TRINITY.DN18815.c0.g1.i1 6 4 4 4 8 8
Dgal_TRINITY.DN18816.c0.g1.i1 0 2 0 2 0 2
Dgal_TRINITY.DN18817.c0.g1.i1 4 2 2 0 2 6
Dgal_TRINITY.DN18818.c0.g1.i1 10 2 8 0 6 10
Dgal_TRINITY.DN18819.c0.g1.i1 2 0 4 4 4 0
Dgal_TRINITY.DN1881.c0.g1.i1 0 0 0 0 0 0
Dgal_TRINITY.DN18820.c0.g1.i1 0 0 0 0 2 4
Dgal_TRINITY.DN18821.c0.g1.i1 8 6 4 0 6 0
Dgal_TRINITY.DN18822.c0.g1.i1 0 0 0 0 2 0
Dgal_TRINITY.DN18823.c0.g1.i1 6 2 2 2 6 4
Dgal_TRINITY.DN18824.c0.g1.i1 4 2 0 6 2 8
Dgal_TRINITY.DN18825.c0.g1.i1 2 2 4 0 2 2
Dgal_TRINITY.DN18826.c0.g1.i1 2 8 2 10 18 6
